country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",2025-11-18 17:00:00,28.4275,77.1465,5,99.0,298.0,203.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",2025-11-18 17:00:00,28.4275,77.1465,2,1.0,62.0,16.0
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2025-11-18 17:00:00,29.14056,75.744941,2,11.0,12.0,11.0
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2025-11-18 17:00:00,29.14056,75.744941,1,4.0,5.0,5.0
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2025-11-18 17:00:00,29.14056,75.744941,0,55.0,132.0,56.0
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2025-11-18 17:00:00,29.14056,75.744941,3,45.0,132.0,101.0
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",2025-11-18 17:00:00,28.6701,76.9254,0,42.0,50.0,47.0
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2025-11-18 17:00:00,28.3419248,77.319699,3,2.0,2.0,2.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2025-11-18 17:00:00,28.806223,76.141105,5,88.0,189.0,122.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2025-11-18 17:00:00,28.806223,76.141105,4,75.0,116.0,93.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2025-11-18 17:00:00,28.806223,76.141105,2,1.0,34.0,31.0
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2025-11-18 17:00:00,28.806223,76.141105,1,1.0,8.0,8.0
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-11-18 17:00:00,29.5364,75.0158,4,44.0,151.0,96.0
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-11-18 17:00:00,29.5364,75.0158,1,11.0,15.0,13.0
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2025-11-18 17:00:00,29.5364,75.0158,6,8.0,14.0,11.0
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2025-11-18 17:00:00,29.0272,77.0621,2,20.0,53.0,44.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-11-18 17:00:00,20.362421,72.918013,1,20.0,53.0,44.0
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-11-18 17:00:00,22.969611,72.6435,5,59.0,264.0,112.0
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2025-11-18 17:00:00,30.7057778,76.85318056,5,41.0,301.0,122.0
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2025-11-18 17:00:00,30.7057778,76.85318056,0,19.0,22.0,21.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-11-18 17:00:00,17.321993,76.822628,5,42.0,71.0,59.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-11-18 17:00:00,17.321993,76.822628,1,1.0,1.0,1.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-11-18 17:00:00,17.321993,76.822628,0,30.0,38.0,37.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-11-18 17:00:00,17.321993,76.822628,3,20.0,20.0,20.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-11-18 17:00:00,17.336318,76.847397,4,22.0,60.0,38.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-11-18 17:00:00,17.336318,76.847397,3,13.0,44.0,27.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2025-11-18 17:00:00,15.34763,76.181767,2,34.0,40.0,37.0
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2025-11-18 17:00:00,15.34763,76.181767,6,11.0,41.0,31.0
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",2025-11-18 17:00:00,14.4758,75.9052,4,11.0,41.0,31.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-11-18 17:00:00,15.459706,75.008381,5,48.0,64.0,60.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-11-18 17:00:00,15.459706,75.008381,6,1.0,7.0,4.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2025-11-18 17:00:00,15.411456,75.638133,2,1.0,37.0,7.0
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2025-11-18 17:00:00,15.411456,75.638133,6,11.0,41.0,28.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-11-18 17:00:00,15.3714823,75.1160168,5,44.0,67.0,46.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-11-18 17:00:00,15.3714823,75.1160168,6,2.0,4.0,2.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-11-18 17:00:00,23.80569,86.44268,4,23.0,168.0,100.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-11-18 17:00:00,23.80569,86.44268,2,97.0,239.0,126.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-11-18 17:00:00,23.80569,86.44268,6,16.0,112.0,58.0
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-11-18 17:00:00,16.172806,75.659694,6,7.0,7.0,7.0
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",2025-11-18 17:00:00,15.888653,74.541751,5,37.0,143.0,77.0
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",2025-11-18 17:00:00,15.888653,74.541751,4,48.0,139.0,95.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",2025-11-18 17:00:00,13.0246342,77.5080115,6,5.0,13.0,8.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-11-18 17:00:00,11.55358,76.55521,2,14.0,29.0,21.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-11-18 17:00:00,11.55358,76.55521,1,1.0,2.0,2.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-11-18 17:00:00,13.328028,75.797056,5,40.0,80.0,57.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-11-18 17:00:00,13.328028,75.797056,1,3.0,3.0,3.0
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2025-11-18 17:00:00,30.1480566,77.2893471,4,3.0,3.0,3.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-11-18 17:00:00,30.943887,76.801991,5,45.0,287.0,106.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-11-18 17:00:00,30.943887,76.801991,6,23.0,111.0,50.0
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",2025-11-18 17:00:00,34.066206,74.81982,0,12.0,18.0,15.0
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2025-11-18 17:00:00,12.9135218,77.5950804,6,15.0,16.0,16.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-11-18 17:00:00,12.9756843,77.5660749,4,99.0,107.0,104.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-11-18 17:00:00,12.9756843,77.5660749,0,85.0,88.0,87.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-11-18 17:00:00,13.029152,77.585901,0,17.0,31.0,20.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-11-18 17:00:00,12.920984,77.584908,5,17.0,31.0,20.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-11-18 17:00:00,12.920984,77.584908,0,36.0,62.0,49.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-11-18 17:00:00,12.920984,77.584908,3,23.0,43.0,29.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-11-18 17:00:00,13.003872,77.664217,3,20.0,21.0,20.0
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-11-18 17:00:00,13.0270199,77.494094,4,70.0,115.0,97.0
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-11-18 17:00:00,13.0270199,77.494094,2,26.0,31.0,28.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-11-18 17:00:00,12.921418,77.502466,6,5.0,6.0,6.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-11-18 17:00:00,12.88925,74.853,1,1.0,1.0,1.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2025-11-18 17:00:00,12.21041,76.37376,1,3.0,8.0,5.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-11-18 17:00:00,8.5149093,76.9435879,4,17.0,54.0,31.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-11-18 17:00:00,8.5149093,76.9435879,2,8.0,89.0,33.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-11-18 17:00:00,10.5324,76.2159,3,30.0,31.0,30.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-11-18 17:00:00,23.264759,77.381568,2,19.0,50.0,30.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-11-18 17:00:00,23.210494,77.425409,2,33.0,124.0,74.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-11-18 17:00:00,23.210494,77.425409,1,6.0,9.0,7.0
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-11-18 17:00:00,26.203442,78.193251,1,2.0,4.0,4.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-11-18 17:00:00,26.259242,78.216432,4,106.0,427.0,179.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-11-18 17:00:00,26.259242,78.216432,6,4.0,45.0,15.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-11-18 17:00:00,26.259242,78.216432,3,6.0,302.0,293.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2025-11-18 17:00:00,26.200388,78.147714,5,127.0,349.0,214.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-11-18 17:00:00,22.7084,75.8815,6,26.0,32.0,29.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-11-18 17:00:00,22.7084,75.8815,3,12.0,41.0,22.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-11-18 17:00:00,23.163174,79.973061,5,87.0,210.0,140.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-11-18 17:00:00,23.142888,79.916147,4,102.0,197.0,137.0
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-11-18 17:00:00,16.802639,75.722694,4,42.0,43.0,43.0
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-11-18 17:00:00,16.802639,75.722694,2,11.0,12.0,11.0
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-11-18 17:00:00,16.7602,77.1428,5,68.0,191.0,110.0
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2025-11-18 17:00:00,10.073232,76.302765,3,11.0,16.0,13.0
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2025-11-18 17:00:00,22.7289,75.8076,3,3.0,48.0,20.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-11-18 17:00:00,22.431,75.5213,2,110.0,213.0,148.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-11-18 17:00:00,22.431,75.5213,0,49.0,141.0,57.0
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2025-11-18 17:00:00,22.678,75.8559,6,22.0,26.0,24.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-11-18 17:00:00,23.210494,77.425409,0,2.0,105.0,32.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-11-18 17:00:00,23.81748678,79.446246,5,36.0,86.0,52.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-11-18 17:00:00,22.9682591,76.064118,1,2.0,3.0,2.0
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",2025-11-18 17:00:00,13.377516,77.099072,6,2.0,3.0,2.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-11-18 17:00:00,8.8787,76.6073,0,14.0,17.0,16.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-11-18 17:00:00,23.838586,78.759431,6,8.0,24.0,12.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",2025-11-18 17:00:00,23.8640158,78.80289321,0,51.0,76.0,58.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-11-18 17:00:00,24.58434363,80.8549414,5,44.0,48.0,46.0
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-11-18 17:00:00,24.58434363,80.8549414,6,18.0,20.0,19.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-11-18 17:00:00,24.10897,82.64558,3,1.0,76.0,42.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-11-18 17:00:00,19.10122,74.73339,2,17.0,25.0,21.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2025-11-18 17:00:00,19.9629,79.298714,0,24.0,38.0,29.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-11-18 17:00:00,19.9775302,79.2337086,3,16.0,19.0,18.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2025-11-18 17:00:00,20.918946,74.776388,2,12.0,113.0,36.0
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2025-11-18 17:00:00,20.918946,74.776388,1,1.0,11.0,3.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-11-18 17:00:00,21.001264,75.565602,5,88.0,272.0,152.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-11-18 17:00:00,23.10844,77.511428,3,8.0,125.0,81.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-11-18 17:00:00,22.624758,75.675238,4,120.0,273.0,182.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-11-18 17:00:00,23.331731,75.045981,6,6.0,18.0,11.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-11-18 17:00:00,23.838586,78.759431,4,112.0,183.0,134.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-11-18 17:00:00,19.87562,75.38731,2,18.0,113.0,59.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-11-18 17:00:00,19.8389439,75.244448,6,13.0,25.0,18.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-11-18 17:00:00,19.8389439,75.244448,0,8.0,142.0,113.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-11-18 17:00:00,19.8389439,75.244448,3,25.0,29.0,28.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-11-18 17:00:00,23.218135,79.95777,4,77.0,172.0,123.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-11-18 17:00:00,23.218135,79.95777,0,19.0,103.0,34.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-11-18 17:00:00,23.50016,80.23284,2,15.0,85.0,49.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-11-18 17:00:00,19.16485,73.23409,0,26.0,77.0,33.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-11-18 17:00:00,19.0243902,73.0406721,6,7.0,21.0,16.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-11-18 17:00:00,19.0243902,73.0406721,0,6.0,52.0,26.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-11-18 17:00:00,19.309073,73.057223,1,3.0,7.0,5.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2025-11-18 17:00:00,19.9629,79.298714,5,58.0,118.0,80.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",2025-11-18 17:00:00,20.939198,77.765701,5,72.0,219.0,122.0
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2025-11-18 17:00:00,24.2613009,80.7231783,0,24.0,37.0,26.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-11-18 17:00:00,21.001264,75.565602,2,1.0,40.0,14.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-11-18 17:00:00,21.001264,75.565602,0,24.0,70.0,30.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-11-18 17:00:00,19.854616,75.905894,2,41.0,48.0,44.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-11-18 17:00:00,19.854616,75.905894,0,14.0,51.0,19.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-11-18 17:00:00,19.25292,73.142019,2,36.0,36.0,36.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-11-18 17:00:00,19.25292,73.142019,1,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-11-18 17:00:00,19.23241,72.86895,4,126.0,231.0,166.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-11-18 17:00:00,19.2243333,72.8658113,5,99.0,311.0,150.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-11-18 17:00:00,19.2243333,72.8658113,4,113.0,218.0,134.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-11-18 17:00:00,19.2243333,72.8658113,6,9.0,13.0,10.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2025-11-18 17:00:00,18.9767,72.838,4,55.0,104.0,66.0
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-11-18 17:00:00,19.192056,72.9585188,1,1.0,6.0,3.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-11-18 17:00:00,16.6870449,74.2505872,4,1.0,6.0,3.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-11-18 17:00:00,16.6870449,74.2505872,1,3.0,6.0,3.0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-11-18 17:00:00,16.7143745,74.2426398,2,24.0,101.0,58.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-11-18 17:00:00,19.10078,72.87462,2,18.0,23.0,20.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-11-18 17:00:00,19.10078,72.87462,3,7.0,8.0,7.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-11-18 17:00:00,18.91,72.82,2,27.0,30.0,28.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-11-18 17:00:00,19.04946,72.923,2,13.0,109.0,50.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-11-18 17:00:00,19.0632143,72.8456324,0,22.0,40.0,31.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-11-18 17:00:00,19.1653323,72.922099,3,22.0,113.0,85.0
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2025-11-18 17:00:00,19.0863,72.8888,5,73.0,99.0,84.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-11-18 17:00:00,19.11074,72.86084,3,17.0,113.0,84.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-11-18 17:00:00,19.0364585,72.8954371,5,50.0,218.0,138.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2025-11-18 17:00:00,18.39963,76.57452,6,1.0,5.0,3.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2025-11-18 17:00:00,18.39963,76.57452,0,17.0,46.0,26.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2025-11-18 17:00:00,19.296481,72.840923,4,90.0,135.0,111.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-11-18 17:00:00,19.215859,72.831718,5,79.0,190.0,123.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.090337,73.014232,6,17.0,49.0,28.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.1135051,73.008978,2,34.0,36.0,35.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.008751,73.01662,5,93.0,325.0,221.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.008751,73.01662,4,114.0,279.0,181.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.0575752,73.0151367,5,85.0,286.0,173.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-11-18 17:00:00,19.047,72.8746,5,22.0,66.0,34.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-11-18 17:00:00,19.10861,72.83622,4,91.0,141.0,118.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-11-18 17:00:00,19.10861,72.83622,0,24.0,26.0,26.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-11-18 17:00:00,19.10861,72.83622,3,5.0,27.0,17.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-11-18 17:00:00,18.9936162,72.8128113,4,84.0,118.0,107.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-11-18 17:00:00,18.9936162,72.8128113,1,1.0,3.0,1.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-11-18 17:00:00,19.1878657,72.8304069,5,91.0,218.0,129.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-11-18 17:00:00,19.1878657,72.8304069,6,15.0,16.0,15.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-11-18 17:00:00,18.897756,72.81332,5,156.0,323.0,231.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-11-18 17:00:00,18.897756,72.81332,0,11.0,43.0,21.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-11-18 17:00:00,18.897756,72.81332,3,18.0,171.0,171.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-11-18 17:00:00,19.95022,73.73148,6,21.0,28.0,23.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-11-18 17:00:00,19.9591346,73.7788008,4,92.0,142.0,111.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-11-18 17:00:00,19.9591346,73.7788008,1,3.0,7.0,4.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-11-18 17:00:00,19.9591346,73.7788008,0,21.0,74.0,26.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-11-18 17:00:00,19.9591346,73.7788008,3,23.0,87.0,71.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.063,73.1209,0,30.0,51.0,42.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2025-11-18 17:00:00,19.265594,76.761463,4,114.0,167.0,142.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2025-11-18 17:00:00,19.265594,76.761463,2,26.0,85.0,44.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2025-11-18 17:00:00,19.265594,76.761463,1,1.0,3.0,2.0
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2025-11-18 17:00:00,19.0863,72.8888,4,93.0,122.0,107.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-11-18 17:00:00,19.19709,72.82204,5,159.0,300.0,232.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-11-18 17:00:00,19.19709,72.82204,6,5.0,10.0,7.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2025-11-18 17:00:00,18.96702,72.84214,0,6.0,102.0,28.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-11-18 17:00:00,21.152875,79.0517531,0,20.0,107.0,30.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-11-18 17:00:00,21.143383,79.048912,1,3.0,16.0,6.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-11-18 17:00:00,20.0073285,73.7762427,4,85.0,154.0,118.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-11-18 17:00:00,21.121801,79.04952,6,14.0,101.0,24.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-11-18 17:00:00,21.121801,79.04952,3,3.0,130.0,100.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-11-18 17:00:00,21.14472,79.107595,2,22.0,112.0,55.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-11-18 17:00:00,21.14472,79.107595,0,34.0,137.0,52.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2025-11-18 17:00:00,19.1375,72.915056,2,7.0,8.0,8.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-11-18 17:00:00,19.000084,72.85673,5,1.0,55.0,7.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-11-18 17:00:00,19.000084,72.85673,0,1.0,112.0,9.0
